Order No, Order Time, Order Type, Order Taken By, Customer Name, Customer Number, Item name, Quantity, Item Type, Price, Item Tax, Item discount
9332,03-Feb-2025 04:36 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9333,03-Feb-2025 04:36 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
9334,03-Feb-2025 04:37 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
9334,03-Feb-2025 04:37 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9335,03-Feb-2025 04:37 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
9336,03-Feb-2025 04:43 PM,Walk-In,Cashier,,,Hot Chocolate,1.0,Regular Item,28.0,0.0,""
9336,03-Feb-2025 04:43 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
9337,03-Feb-2025 04:45 PM,Walk-In,Cashier,,,Hot Chocolate,1.0,Regular Item,28.0,0.0,""
9337,03-Feb-2025 04:45 PM,Walk-In,Cashier,,,Cheese,2.0,Regular Item,16.0,0.0,""
9338,03-Feb-2025 04:48 PM,Walk-In,Cashier,,,4oz,1.0,Regular Item,23.0,0.0,""
9338,03-Feb-2025 04:48 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9339,03-Feb-2025 04:50 PM,Walk-In,Cashier,,,Chocolate Lava,1.0,Regular Item,35.0,0.0,""
9340,03-Feb-2025 04:59 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
9341,03-Feb-2025 05:41 PM,Walk-In,Cashier,,,Signature Hot,1.0,Regular Item,32.0,0.0,""
9341,03-Feb-2025 05:41 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9342,03-Feb-2025 06:04 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
9342,03-Feb-2025 06:04 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9342,03-Feb-2025 06:04 PM,Walk-In,Cashier,,,Espresso,1.0,Regular Item,20.0,0.0,""
9343,03-Feb-2025 06:32 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
9344,03-Feb-2025 07:00 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9344,03-Feb-2025 07:00 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
9345,03-Feb-2025 07:06 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
9345,03-Feb-2025 07:06 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9346,03-Feb-2025 07:10 PM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
9347,03-Feb-2025 07:20 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
9347,03-Feb-2025 07:20 PM,Walk-In,Cashier,,,Chocolate,1.0,Regular Item,7.0,0.0,""
9347,03-Feb-2025 07:20 PM,Walk-In,Cashier,,,Espresso,2.0,Regular Item,20.0,0.0,""
9347,03-Feb-2025 07:20 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
9347,03-Feb-2025 07:20 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
9347,03-Feb-2025 07:20 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9348,03-Feb-2025 07:44 PM,Walk-In,Cashier,,,Honey Cake,2.0,Regular Item,32.0,0.0,""
9348,03-Feb-2025 07:44 PM,Walk-In,Cashier,,,Still Water,2.0,Regular Item,9.0,0.0,""
9348,03-Feb-2025 07:44 PM,Walk-In,Cashier,,,Meliha Organic Milk,1.0,Regular Item,9.0,0.0,""
9349,03-Feb-2025 07:45 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
9349,03-Feb-2025 07:45 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
9349,03-Feb-2025 07:45 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9350,03-Feb-2025 08:01 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9350,03-Feb-2025 08:01 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
9350,03-Feb-2025 08:01 PM,Walk-In,Cashier,,,Meliha Organic Milk,1.0,Regular Item,9.0,0.0,""
9350,03-Feb-2025 08:01 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
9351,03-Feb-2025 08:07 PM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
9352,03-Feb-2025 08:07 PM,Walk-In,Cashier,,,Hot Chocolate,1.0,Regular Item,28.0,0.0,""
9353,03-Feb-2025 08:25 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
9354,03-Feb-2025 08:36 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
9354,03-Feb-2025 08:36 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9354,03-Feb-2025 08:36 PM,Walk-In,Cashier,,,Lactose Free Milk,1.0,Modifier,5.0,0.0,""
9354,03-Feb-2025 08:36 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
9354,03-Feb-2025 08:36 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
9354,03-Feb-2025 08:36 PM,Walk-In,Cashier,,,Cheese Danish,1.0,Regular Item,21.0,0.0,""
9355,03-Feb-2025 08:41 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
9355,03-Feb-2025 08:41 PM,Walk-In,Cashier,,,Meliha Organic Milk,1.0,Regular Item,9.0,0.0,""
9356,03-Feb-2025 08:41 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
9356,03-Feb-2025 08:41 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9357,03-Feb-2025 08:42 PM,Walk-In,Cashier,,,Smoothie Acai,2.0,Regular Item,35.0,0.0,""
9358,03-Feb-2025 08:53 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9358,03-Feb-2025 08:53 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
9359,03-Feb-2025 10:30 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
9359,03-Feb-2025 10:30 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9360,03-Feb-2025 10:45 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
9360,03-Feb-2025 10:45 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9361,03-Feb-2025 11:14 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
9361,03-Feb-2025 11:14 PM,Walk-In,Cashier,,,Hot Chocolate,1.0,Regular Item,28.0,0.0,""
9362,03-Feb-2025 11:25 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
9362,03-Feb-2025 11:25 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9362,03-Feb-2025 11:25 PM,Walk-In,Cashier,,,Cheese Danish,1.0,Regular Item,21.0,0.0,""
9363,03-Feb-2025 11:33 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
9364,03-Feb-2025 11:46 PM,Walk-In,Cashier,,,Meliha Organic Milk,1.0,Regular Item,9.0,0.0,""
9365,04-Feb-2025 07:28 AM,Walk-In,Cashier,,,Espresso,1.0,Regular Item,20.0,0.0,""
9365,04-Feb-2025 07:28 AM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
9366,04-Feb-2025 07:32 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9366,04-Feb-2025 07:32 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
9367,04-Feb-2025 07:46 AM,Walk-In,Cashier,,,Etheopian,3.0,Modifier,0.0,0.0,""
9367,04-Feb-2025 07:46 AM,Walk-In,Cashier,,,Americano,3.0,Regular Item,18.0,0.0,""
9368,04-Feb-2025 08:01 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
9368,04-Feb-2025 08:01 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9368,04-Feb-2025 08:01 AM,Walk-In,Cashier,,,Lactose Free Milk,1.0,Modifier,5.0,0.0,""
9369,04-Feb-2025 08:01 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
9369,04-Feb-2025 08:01 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9370,04-Feb-2025 08:01 AM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
9370,04-Feb-2025 08:01 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9371,04-Feb-2025 08:02 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
9371,04-Feb-2025 08:02 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9372,04-Feb-2025 08:11 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
9372,04-Feb-2025 08:11 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9373,04-Feb-2025 08:43 AM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
9373,04-Feb-2025 08:43 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9373,04-Feb-2025 08:43 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
9373,04-Feb-2025 08:43 AM,Walk-In,Cashier,,,Lactose Free Milk,1.0,Modifier,5.0,0.0,""
9373,04-Feb-2025 08:43 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9373,04-Feb-2025 08:43 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
9373,04-Feb-2025 08:43 AM,Walk-In,Cashier,,,Coconut Milk,1.0,Modifier,5.0,0.0,""
9373,04-Feb-2025 08:43 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9373,04-Feb-2025 08:43 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
9374,04-Feb-2025 08:44 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
9374,04-Feb-2025 08:44 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9375,04-Feb-2025 08:44 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
9375,04-Feb-2025 08:44 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9376,04-Feb-2025 09:00 AM,Walk-In,Cashier,,,Plain,2.0,Regular Item,12.0,0.0,""
9376,04-Feb-2025 09:00 AM,Walk-In,Cashier,,,Cheese,2.0,Regular Item,16.0,0.0,""
9376,04-Feb-2025 09:00 AM,Walk-In,Cashier,,,4oz,2.0,Regular Item,23.0,0.0,""
9376,04-Feb-2025 09:00 AM,Walk-In,Cashier,,,Etheopian,2.0,Modifier,0.0,0.0,""
9377,04-Feb-2025 09:47 AM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
9378,04-Feb-2025 09:49 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
9378,04-Feb-2025 09:49 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9379,04-Feb-2025 09:58 AM,Walk-In,Cashier,,,4oz,1.0,Regular Item,23.0,0.0,""
9379,04-Feb-2025 09:58 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9380,04-Feb-2025 10:11 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
9380,04-Feb-2025 10:11 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9381,04-Feb-2025 10:13 AM,Walk-In,Cashier,,,Cheese,3.0,Regular Item,16.0,0.0,""
9381,04-Feb-2025 10:13 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
9381,04-Feb-2025 10:13 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9382,04-Feb-2025 10:21 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
9382,04-Feb-2025 10:21 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9383,04-Feb-2025 10:30 AM,Walk-In,Cashier,,,Smoothie Acai,2.0,Regular Item,35.0,0.0,""
9384,04-Feb-2025 10:48 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
9384,04-Feb-2025 10:48 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9384,04-Feb-2025 10:48 AM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
9385,04-Feb-2025 10:52 AM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
9386,04-Feb-2025 10:53 AM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
9387,04-Feb-2025 11:10 AM,Walk-In,Cashier,,,4oz,1.0,Regular Item,23.0,0.0,""
9387,04-Feb-2025 11:10 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9388,04-Feb-2025 11:33 AM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
9388,04-Feb-2025 11:33 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9388,04-Feb-2025 11:33 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
9388,04-Feb-2025 11:33 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9388,04-Feb-2025 11:33 AM,Walk-In,Cashier,,,Almond Milk,1.0,Modifier,5.0,0.0,""
9389,04-Feb-2025 11:48 AM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
9389,04-Feb-2025 11:48 AM,Walk-In,Cashier,,,Granola,1.0,Regular Item,5.0,0.0,""
9390,04-Feb-2025 11:53 AM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
9390,04-Feb-2025 11:53 AM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
9391,04-Feb-2025 11:54 AM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
9392,04-Feb-2025 12:02 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
9392,04-Feb-2025 12:02 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9393,04-Feb-2025 12:06 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
9394,04-Feb-2025 12:13 PM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
9394,04-Feb-2025 12:13 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
9394,04-Feb-2025 12:13 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9395,04-Feb-2025 12:13 PM,Walk-In,Cashier,,,Hot Chocolate,1.0,Regular Item,28.0,0.0,""
9396,04-Feb-2025 12:19 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
9396,04-Feb-2025 12:19 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9396,04-Feb-2025 12:19 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
9397,04-Feb-2025 12:23 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
9397,04-Feb-2025 12:23 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
9397,04-Feb-2025 12:23 PM,Walk-In,Cashier,,,Spanish Latte,2.0,Regular Item,28.0,0.0,""
9397,04-Feb-2025 12:23 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
9397,04-Feb-2025 12:23 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
9397,04-Feb-2025 12:23 PM,Walk-In,Cashier,,,Zaatar,1.0,Regular Item,14.0,0.0,""
9398,04-Feb-2025 12:30 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
9398,04-Feb-2025 12:30 PM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
9399,04-Feb-2025 12:51 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
9399,04-Feb-2025 12:51 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9399,04-Feb-2025 12:51 PM,Walk-In,Cashier,,,Lactose Free Milk,1.0,Modifier,5.0,0.0,""
9400,04-Feb-2025 01:20 PM,Walk-In,Cashier,,,Hot Chocolate,1.0,Regular Item,28.0,0.0,""
9401,04-Feb-2025 01:25 PM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
9402,04-Feb-2025 01:28 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
9402,04-Feb-2025 01:28 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9402,04-Feb-2025 01:28 PM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
9403,04-Feb-2025 01:37 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
9403,04-Feb-2025 01:37 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9404,04-Feb-2025 01:48 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
9404,04-Feb-2025 01:48 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9404,04-Feb-2025 01:48 PM,Walk-In,Cashier,,,Oatly Milk,1.0,Modifier,5.0,0.0,""
9405,04-Feb-2025 02:17 PM,Walk-In,Cashier,,,Plain,1.0,Regular Item,12.0,0.0,""
9406,04-Feb-2025 02:20 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
9406,04-Feb-2025 02:20 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9407,04-Feb-2025 02:21 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
9407,04-Feb-2025 02:21 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9408,04-Feb-2025 02:33 PM,Walk-In,Cashier,,,Sparkling Water,1.0,Regular Item,12.0,0.0,""
9408,04-Feb-2025 02:33 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
9408,04-Feb-2025 02:33 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9409,04-Feb-2025 02:45 PM,Walk-In,Cashier,,,Espresso,1.0,Regular Item,20.0,0.0,""
9410,04-Feb-2025 02:58 PM,Walk-In,Cashier,,,Filter,2.0,Regular Item,36.0,0.0,""
9411,04-Feb-2025 03:04 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
9411,04-Feb-2025 03:04 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9412,04-Feb-2025 03:14 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
9413,04-Feb-2025 03:26 PM,Walk-In,Cashier,,,Hot Chocolate,4.0,Regular Item,28.0,0.0,""
9413,04-Feb-2025 03:26 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,2.0,Regular Item,31.0,0.0,""
9414,04-Feb-2025 03:28 PM,Walk-In,Cashier,,,Choco Strawberry,2.0,Regular Item,35.0,0.0,""
9415,04-Feb-2025 04:10 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
9415,04-Feb-2025 04:10 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9415,04-Feb-2025 04:10 PM,Walk-In,Cashier,,,Honey Cake,1.0,Regular Item,32.0,0.0,""
9416,04-Feb-2025 04:39 PM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
9417,04-Feb-2025 04:41 PM,Walk-In,Cashier,,,Spanish Latte,2.0,Regular Item,28.0,0.0,""
9417,04-Feb-2025 04:41 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
9418,04-Feb-2025 04:41 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
9418,04-Feb-2025 04:41 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9419,04-Feb-2025 04:44 PM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
9420,04-Feb-2025 04:51 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
9420,04-Feb-2025 04:51 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
9420,04-Feb-2025 04:51 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9420,04-Feb-2025 04:51 PM,Walk-In,Cashier,,,4oz,1.0,Regular Item,23.0,0.0,""
9420,04-Feb-2025 04:51 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9421,04-Feb-2025 04:53 PM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
9422,04-Feb-2025 04:57 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
9422,04-Feb-2025 04:57 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9423,04-Feb-2025 05:00 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
9423,04-Feb-2025 05:00 PM,Walk-In,Cashier,,,Zaatar,1.0,Regular Item,14.0,0.0,""
9424,04-Feb-2025 05:01 PM,Walk-In,Cashier,,,Meliha Organic Milk,1.0,Regular Item,9.0,0.0,""
9424,04-Feb-2025 05:01 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
9424,04-Feb-2025 05:01 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9425,04-Feb-2025 05:01 PM,Walk-In,Cashier,,,Cheese Danish,1.0,Regular Item,21.0,0.0,""
9425,04-Feb-2025 05:01 PM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
9426,04-Feb-2025 05:04 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9426,04-Feb-2025 05:04 PM,Walk-In,Cashier,,,Signature Hot,1.0,Regular Item,32.0,0.0,""
9427,04-Feb-2025 05:14 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
9428,04-Feb-2025 05:17 PM,Walk-In,Cashier,,,Americano,2.0,Regular Item,18.0,0.0,""
9428,04-Feb-2025 05:17 PM,Walk-In,Cashier,,,Etheopian,2.0,Modifier,0.0,0.0,""
9428,04-Feb-2025 05:17 PM,Walk-In,Cashier,,,Chocolate Lava,1.0,Regular Item,35.0,0.0,""
9428,04-Feb-2025 05:17 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
9429,04-Feb-2025 05:29 PM,Walk-In,Cashier,,,Dark Choco,1.0,Regular Item,30.0,0.0,""
9430,04-Feb-2025 05:43 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
9431,04-Feb-2025 05:46 PM,Walk-In,Cashier,,,Espresso,1.0,Regular Item,20.0,0.0,""
9432,04-Feb-2025 06:15 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
9432,04-Feb-2025 06:15 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9433,04-Feb-2025 06:35 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
9433,04-Feb-2025 06:35 PM,Walk-In,Cashier,,,Chocolate,1.0,Regular Item,7.0,0.0,""
9434,04-Feb-2025 06:47 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
9434,04-Feb-2025 06:47 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9435,04-Feb-2025 07:21 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
9435,04-Feb-2025 07:21 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9436,04-Feb-2025 07:23 PM,Walk-In,Cashier,,,8oz,4.0,Regular Item,25.0,0.0,""
9436,04-Feb-2025 07:23 PM,Walk-In,Cashier,,,Brazillian,4.0,Modifier,0.0,0.0,""
9436,04-Feb-2025 07:23 PM,Walk-In,Cashier,,,Lactose Free Milk,4.0,Modifier,5.0,0.0,""
9437,04-Feb-2025 07:45 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
9437,04-Feb-2025 07:45 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9437,04-Feb-2025 07:45 PM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
9437,04-Feb-2025 07:45 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
9438,04-Feb-2025 08:12 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
9438,04-Feb-2025 08:12 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9439,04-Feb-2025 08:20 PM,Walk-In,Cashier,,,Matcha,1.0,Regular Item,30.0,0.0,""
9440,04-Feb-2025 08:40 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
9440,04-Feb-2025 08:40 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
9440,04-Feb-2025 08:40 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
9441,04-Feb-2025 09:28 PM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
9442,04-Feb-2025 09:37 PM,Walk-In,Cashier,,,Chocolate Lava,1.0,Regular Item,35.0,0.0,""
9443,04-Feb-2025 09:50 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
9444,04-Feb-2025 10:33 PM,Walk-In,Cashier,,,4oz,1.0,Regular Item,23.0,0.0,""
9444,04-Feb-2025 10:33 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
9445,04-Feb-2025 10:36 PM,Walk-In,Cashier,,,Still Water,2.0,Regular Item,9.0,0.0,""
